,google_keyword,google_review_date,google_stars,google_star_avg,google_review_txt
901,이의동%20커피가게by김진욱,"['3달 전', '5달 전', '6달 전', '2달 전', '9달 전', '2년 전', '6달 전', '9달 전', '5달 전', '10달 전']","[' 별표 5개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 1개 ', ' 별표 2개 ']",3.9,"['외부음식 반입도 되고, 커피도 맛있어요^^ 아파트 단지 내에 이런 까페가 있어서 너무 좋습니다', '커피도 맛있고 친절해요... 특히 다락방에서 아이들과 토스트에 커피&아이스티 먹으면 애들도 재밌다고 좋아합니다~', '볶은커피를 종류별로 살수있고, 커피맛과 향 좋은곳입니다', '커피 맛이 신선해요.', '매일 원두를 볶는 개인 카페인데 커피의 깊은 맛을 느낍니다', '무표정한듯 친절한 서빙.', '멋지고 맛나고 가성비 좋은 곳', '분위기도 좋고 음식도 맛있어요', '라떼종류는 별로', '']"
903,가좌동%20커피가게래,"['1년 전', '5달 전', '1년 전']","[' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ']",5.0,"['동네 카페지만 커피와 밀크티가 훌륭하고, 가격도 만족스럽습니다. 사장님은 항상 텐션업된 목소리로 손님과 대화하고, 샌드위치 3종이 다 괜찮은 집.\n집 앞이라 아침에 종종 가서 아내랑 시간 보내기 좋아요.…', '', '']"
904,마평동%20커피가능성,['1년 전'],[' 별표 4개 '],4.0,['']
907,정자동%20커피가맛있는집,"['3년 전', '2년 전']","[' 별표 5개 ', ' 별표 5개 ']",5.0,"['착한 가격에 정성들인 음료. 생과일 주스면 정말 생과일 한가득 담아주시고, 드립커피 역시 맛이 훌륭함. 그에 비해 가격이 무척 착한편. 일요일은 할인까지 들어가니 참고하면 좋음.', '사장님도 친절하시고\n차도 커피도 코코아도 마셔봤는데 다 맛있어요~\n내부도 이쁘고 의자도 이뻐요~\n식물들도 잇고 해서 산뜻하게 티타임 가능!']"
912,부산대%20커피가사랑한남자,"['3년 전', '2년 전', '3년 전', '5년 전', '3년 전', '5년 전', '2년 전', '8년 전', '2년 전', '4년 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 4개 ']",4.2,"['좋은 원두를 저려미하게 살수 있음. 로스터기도 좋음.\n로스팅안하는 시간에 오면 조용하이 좋음.\n하지만.... 로스팅시간에는..\n오늘의 커피 추천.', '머리해주시는 선생님께서 추천해주셔서 알게 된 집입니다..\n커피를 잘 안 마시는 제가, 여기 때문에 파나마 게이샤를 좋아하게 되었습니다.\n다른 커피들도 판매하고 있으니 여러가지를 즐겨보시는 것도 좋을 것 같습니다.', '고컬리티 원두를 싸게 구입할 수 있는 곳\n대신 커피를 마시기에는 장소 협소! 기계소리! 로 부적절', '꽤 괜찮은 수준의 커피를 마실 수 있는 공간.', '따뜻한 카페라떼를 마셨는데 괜찮았다', '원두를 즐긴다면 방문 추천 ㅎ', '전망 좋은곳 커피도 맛있고 분위기도 좋음', '직접 담근 레몬차 정말 맛있답니다^^', '여기 커피 너무 맛있고 좋은데 로스팅 위주라 앉을 공간 없는 게 아쉬워요', '장소가 바뀐 것 같아요 확인해 보세ㅛ;;']"
917,무거동%20커피가예쁘다,"['3주 전', '10달 전', '10달 전', '11달 전', '1년 전', '1년 전', '2년 전', '1년 전', '1년 전', '10달 전']","[' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 4개 ']",4.1,"['기본으로 먹으면 그냥 먹을만한데 진하게 먹고 싶어 샷추가 했더니 맛있는 신맛이 아닌 신맛이였어요 예전과 커피맛이 달라졌네요', '이 카페는 버스를 기다리는 사람들에게 안성맞춤이라고 볼 수 있다.\n커피를 먹으면서 개인적인 볼일도 볼 수 있고 사람들과 대화를 나누거나 공부를 해도 전혀 문제가 되지 않을 정도로 조용해서 좋다.', '넓은 공간에 고속도로\n입구의 편리한 입지조건\n깔끔한 분위기.....', '오전 커피 할인. 넓은 매장. 환기. 화장실도 괜찮', '조용하고 아기자기함', '공간이 넓고 소모임하기에 적합', '아늑하고 넓은 공간이 인상적이며 저렴함 가격에 괜챦습니다. 커피맛이 특별히 좋은 것은 모르겠지만 중상 정도입니다.', '특색이 있다기보다는 편안하게 커피한잔 하기좋은곳', '가게가 이쁘게 꾸며져 있고 음료가 양도 많고 맛 좋다 하지만 가격이 좀 비싼점..', '다 좋은데 시끄러움']"
918,평택동%20커피가온,"['1년 전', '1년 전']","[' 별표 3개 ', ' 별표 3개 ']",3.0,"['', '']"
920,매향동%20커피가이,"['4달 전', '3달 전', '3달 전', '3주 전', '6달 전', '1년 전', '1년 전', '4달 전', '1년 전', '7달 전']","[' 별표 5개 ', ' 별표 2개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ']",4.6,"['2021.4. 일반 단독주택 옛날 가정집을 그대로 카페로 만든 곳. 커피맛은 일단 정말 좋음. 솔트 아인슈페너 인지 뭔지 짭짤한 소금맛과 함께 달달한 크림의 어우러짐, 그리고 커피의 부드러움이 함께 입 안에서 맴도는 맛. 2층은 야외 좌석과 평상마루처럼 앉아서 쉴 수 있는 자리도 있음. 아직은 주변이 정리가 덜 되어서 약간은 정신없지만 맛있는 커피를 원한다면 가볼만한 곳..', '커피 맛있다고 해서 가서 솔트 아인슈페너?랑 치즈케이크 먹었는데...케이크 되게 물리는 맛이었어요.\n케이크는 둘째치고 좌석 배치하신게 정말 별로였음..ㅠㅠ 친구랑 두명이서 간건데 두명끼리만 앉을 수 있는 좌석이 별로 없었어요.\n좌석이 단체석처럼 큰 테이블에 의자 여러개 배치돼있어요..ㅠㅠ…', '커피 맛  있어요~가게도 이쁘고~\n주말에는 팔달구청에 주차하시면 될 듯', '모기 조심.\n개취 주의 : 2층 방 내부 천장은 쳐다보지 마시길... 저는 도대체 왜 이런 인테리어가 유행하는지 모르겠어요. 벽지 뜯은 자국 그대로 다 드러나고, 천장은 나무판자며 못이며 다 드러나고 색도 이상한데..... 의도한 인테리어겠지만 저는 그런데서 음식 먹고 싶지 않아요... 그 외에 많이 신경쓰시고 예뻐서 좋았어요! 커피도 직접 로스팅하고 대회에서 상도 많이 받으셨더라구요. 추천해요', '커피맛이 좋다길래 갔는데.. 귀여운 공간에 더 반하고, 나오는 길엔 드립백을 줍줍할수밖에없는 곳이었어요', '_\n_가격: 보통, 적당한편\n_주문: 아몬드 아인슈페너, 드립커피…', '드립이 맛있는 곳입니다.\n\n특히, 코스타리카 드립은 꼭 드셔보시길 바랍니다.…', '커피가 맛있어요. 고양이 귀엽.', '주차장 공사때문에  매장 입구가 잘 안보이지만,  커피맛 쵝오.', '아늑하고 편안하고 커피맛있고 고양이도 볼수있고 너무 좋아요']"
924,청주%20커피가있는풍경,"['6달 전', '1년 전', '1달 전', '8달 전', '5달 전', '1달 전', '5달 전', '2달 전', '5달 전', '7달 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 1개 ', ' 별표 5개 ']",4.1,"['와우 ~\n카페에 들어갔을때 신선한 기분을 온몸으로 느낄수있는곳이였어요\n커피향도 너무 좋앟구요~…', '청주  우암산 명암동에 있는 커피가 있는 풍경이 야간은 더욱더 환상이다.\n눈이 하늘에 떠 있는듯 벚꽃이 더욱 아름답다.\n커피가  맛있는 것이 아니라 분위기에 시간 가는줄 모른다 연인과 데이트를 즐기기에도 좋은 곳이다', '아이스아메리카노.4천원  싸고 좋네요.', '괜찮아요~ 따뜻한 공간입니다.', '산성 다녀갈 때 한 번씩 들러 아아 마시고 가기 좋은곳', '청주도심속 휴식을취할수있는곳', '산에 가게되면 가끔 커피마시는곳툭별하진않지만 커피한잔하기좋아요', '직접 가보면 알듯ㅋ 좋아요', '입지만 좋은 커피 숍. 맛, 가격 별루', '커피맛이 살짝 아쉬워서 샷추가 했더니 무료로 해주심']"
926,수원%20커피가좋아서,"['1년 전', '2년 전', '2년 전', '1년 전', '1년 전']","[' 별표 1개 ', ' 별표 1개 ', ' 별표 4개 ', ' 별표 2개 ', ' 별표 3개 ']",2.2,"['정말 별로입니다. 사람 기분 나쁘게 하는 말투와 행동이 눈에 보입니다. 별 하나도 아까울 정도. 아래 리뷰처럼 3시간이라고 하는 것도, 평일 오전, 사람 아무도 없는데 4인석에 앉았다고 옮기라고 하는거. 차라리 다른 손님 오시면 옮겨주세요 정도만 해도 기분 나쁘지 않았을겁니다. 시간이 잠깐 붕떠서 1시간도 채 있지 못하는 상황이었고, 혼자 간 게 조금 눈치보여서 카페라떼에 머핀도 시켰는데 너무 기분이 나빠 테이크아웃해서 나왔네요. 사장이 제가 처음 갈 때부터 표정이 안 좋았고 정말 다시는 안가고 싶습니다.', '커피는 나쁘지 않아요. 자리가 인근 카페에 비해서 굉장히 편한 편입니다.좌석을 잘 만들어놓은 편이에요.  하지만 최대☆☆☆ 제한시간이 3시간임.☆☆☆ 금방 자리를 뜨시는분들은 상관없지만 좀 진득하니 앉아계시는분들은 굉장히 불편하실 수 있음. 문제는 저말을 할때있고 안할때가 있다는 것입니다. 사람가려가며 하는건지, 아니면 카페문앞에 대놓고 써놓던가. 2시간 반쯤되면 사장님이 눈치를 주기 시작하십니다. 계속 쳐다봐요.…', '커피도 괜찮고 케익도 맛있어요.\n근데 케이크 재고관리를 잘 못하는듯..', '평범한 카페입니다', ""(Google 번역 제공) 그들은 아주 두껍고 맛있는 '오곡 라떼'm를 가지고있어 가벼운 식사를 쉽게 대체 할 수 있습니다.\n\n(원문)…""]"
929,연남동%20커피감각,"['1년 전', '4달 전', '2달 전', '7달 전', '10달 전', '2년 전', '2년 전', '4년 전', '1년 전', '3년 전']","[' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 1개 ', ' 별표 4개 ', ' 별표 2개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ']",3.7,"['고급스럽고 분위기 좋고 따뜻한 느낌의 카페 입니다 ~~^^', '연트럴파크 걷다가 잠깐 쉴 수 있는 곳.', '편하게 쉴 수 있는 카페', '진짜 커피맛있네요~ 추천합니다~', '연트럴옆길 지나가다 우연히 들림 🐻 커피 맛나용', '잠깐 쉬기에 좋은 커피숍이네요.', '아인슈페너 먹었는데 너무 시어요 크림이랑 따로 노는 듯한 느낌.', '금방 만들어주는 맛있는 티라미슈!\n음료도 정성껏 한잔한잔 만들어주심!', '직접 로스팅 하는것과 시그니처 시즌 블렌드가 인상적이었음. 현재 테이크아웃 2000원 할인중', '커피의 기본에 철저하면 그 자체로 트렌디해진다는 걸 증명하는 귀한 예시.']"
931,평거동%20커피갤러리,"['1년 전', '2년 전']","[' 별표 3개 ', ' 별표 2개 ']",2.5,"['', '']"
933,풍동%20커피거래소,"['2년 전', '1년 전', '2년 전', '2년 전', '3년 전', '3년 전', '1년 전', '2년 전', '3년 전', '2년 전']","[' 별표 2개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ']",3.9,"['커피는 최고\n케잌은....너무 오래된거 파시는듯\n이럴거면 팔지 마시지', '직접 로스팅을 해서 판매. 그 맛 또한  일품 자주 가는 카페. 쿠폰을 모아보세요', '커피 너무너무 맛있는 곳.\n뜨거울때보다 식이면서 향과맛이 살아난다.\n다 먹을때쯤 한잔 더마실까? 고민하게 되는 커피', '커피 종류가 특이하고 커피가 맛있는 카페. 분위기도 좋음', '직접 로스팅한 커피 맛있고, 특히 아이스 라떼가 맛있음. 바로 앞 공영주차장. 작고 아늑한 분위기.', '여기 완전 좋아요. 자그마한, 아늑한, 커피맛 제대로 느낄 수 있는 곳이죠. 주차장도 크~구요. ^^', '일산풍동에서 소형규모로 인기있는 커피숍입니다. 공영주차장옆에 있어서 접근 편합니다', '공간도 아늑하고 커피도  맛이 참 좋았다. 사장님도 친절', '주차가편하고 커피도맛이 좋아요\n자석은 많이지는 않은편', '분위기와 음악이 멋집니다 커피맛도훌륭합니다']"
935,월암동%20커피게이트,"['2주 전', '2주 전', '5달 전', '4달 전', '2년 전', '1년 전', '5달 전', '3달 전', '5달 전', '1년 전']","[' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ']",4.6,"['방역수칙 인원 잘 지키는곳 첨봄. 기본 커피는 적당한 산미에 향도 괜찮음.', '리뷰 처음 써봅니다. 직접 로스팅하셔서 그런지 고급진 원두커피를 싸게 팔고 계시나봅니다. 맛과 향이 아주 뛰어나네요.\n힐링 하고 갑니다. 여기 사장님과 가게는 묵직한 느낌이 좋네요.', '옛날사진과 삼지연북한작가의자수액자가 어우러져 고전미와 털실로 만든 인형들 고가구.... 자연속아기자기한 뜰안에 꽃들과 나무 햇빛 사이로 바람을 느끼며 차한잔으로 피로를풀고 왔네요', '늘 무뚝뚝한 사장님이 편해요. ^^ 이곳은 힐링하는 곳이에요. 커피맛도 좋고 카페 자체가 깊은 숲속에 있는 느낌이에요.', '커피게이트\n한 번씩 갈 때 마다 이층전시도 바뀌어있고..\n무엇보다 커피도 다양해 맛나요..…', '커피랑 직접 구운 식빵맛도 괜찮아요. 봄이나 가을에 가면 풍경이 너무 예뻐요.', '콜롬비아 커피 수제밤빵 맛 좋고 산 풍경이 너무 좋아요.', '요 근래에 다녀본 카페중에 제일 맘에드는곳이었어요\n인테리어가  특히 ㅡㅡ\n하지만 커피맛은 쏘쏘입니다\n그래도 분위기가 다했어요', '조용하고 커피도 괜찮고 빵도 맛있어요bbbb', '커피종류가 30가지가 넘고 다양하며 직접 로스팅하여 커피가 신선하고 향이 으뜸이네요ㆍ아이스아메리카노3800,\n아름다운정원과 숲은  덤이고  힐링되는 명소입니다']"
938,금호동%20커피계절,"['3년 전', '3년 전', '4년 전', '3년 전', '4년 전', '2년 전', '2년 전', '1년 전', '3년 전', '2년 전']","[' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 3개 ']",4.0,"['아늑하고 조용한분위기 속에서 커피한잔 하고싶은분들에게추천', '동네카페 느낌예요 하얗고 깔끔하네요', '맛있는 향기를 맡을 수 있어서인지', '분위기있는 카페', '깔끔한 커피', '', '', '', '', '']"
939,사파동%20커피고,"['2년 전', '2년 전', '1년 전', '2년 전', '9달 전', '2년 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 4개 ']",4.2,"['분위기 짱~ 직원이 친절한 곳', '(Google 번역 제공) 매우 좋았습니다. 좋은 직원.\n\n(원문)…', '', '', '', '']"
940,사동%20커피고래,"['4달 전', '3주 전', '1년 전', '2주 전', '4달 전', '1년 전', '1년 전', '1년 전', '3달 전', '1년 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 5개 ']",4.5,"['사동에 위치한 아기자기한 커피숍\n\n커피대회 다회 수상경력이  있다…', '맛있어용~\n분위기도 조용하고 좋아요!!\n메뉴도 다양하고 다 맛있네요\n특히 사과주스가 원액이라서 그런지 더 맛있는것같아요^^', '음료들이 적당히 달아서...\n자꾸자꾸 마시게 되네요....\n건강해지는 맛인거 같아요...\n저희 동네라 자주 가야할듯요^^', '커피도 괜찮고 베이커리류도 괜찮습니다.주차공간이 애매하긴 하지만 주위에 재주껏 주차하면 됩니다^^;;\n추천합니다!', '아빠포도에이드 묘하게 끌리는 맛\n포도즙맛인데 묘하게 맛있음\n그러나 양이 나에겐 너무 아쉽', '원두의 퀄리티가 달라요.  핸드드립해도 맛있고 머신으로 내려도 맛있습니다.\n커피맛 좀 아시는 지인분, 식은 커피 드시고도 맛있다고... 한모금 드시더니 바로 아시더라구요.  이런 집은 영원무궁하게 유지되어야 되는데...없어지지 않았으면 좋겠습니다.  원두가 맛있는 집인 만큼 가시면 핸드드립으로 드셔보시기를 추천합니다. 쥔장 엄청 친절하시고 카페는 따뜻한 분위기 랍니다.', '싱글오리진때문에 방문\n아부게이샤와 휘낭시에는 실패 ㅠㅠ\n예가체프는 만족\n(개인취향~)', '커피맛이굿이에요', '커피맛은 개인 취향', '역시.. 오늘도 고래 한 잔의 여유..']"
